cluster	gene
Lymphocyte(Diaphragm)	Trim25
Lymphocyte(Diaphragm)	Gpcpd1
Lymphocyte(Diaphragm)	Bloc1s2
Lymphocyte(Diaphragm)	Rpl36a
Lymphocyte(Diaphragm)	Traf4
Lymphocyte(Diaphragm)	1110005A03Rik
Lymphocyte(Diaphragm)	Psme1
Lymphocyte(Diaphragm)	Cox17
Lymphocyte(Diaphragm)	Dnajc2
Lymphocyte(Diaphragm)	Slc12a6
Lymphocyte(Diaphragm)	Rgs19
Lymphocyte(Diaphragm)	Hs3st1
Lymphocyte(Diaphragm)	Cdkn1b
Lymphocyte(Diaphragm)	Unc93b1
Lymphocyte(Diaphragm)	Rpl8
Lymphocyte(Diaphragm)	Rn45s
Lymphocyte(Diaphragm)	Fam134b
Lymphocyte(Diaphragm)	Rpl29
Lymphocyte(Diaphragm)	Chsy1
Lymphocyte(Diaphragm)	Rps25
Lymphocyte(Diaphragm)	Kctd12
Lymphocyte(Diaphragm)	Npm1
Lymphocyte(Diaphragm)	Abcg1
Lymphocyte(Diaphragm)	Gm2a
Lymphocyte(Diaphragm)	Orai1
Lymphocyte(Diaphragm)	Zfp706
Lymphocyte(Diaphragm)	Rpl31
Lymphocyte(Diaphragm)	Mtss1
Lymphocyte(Diaphragm)	Gpx1
Lymphocyte(Diaphragm)	BC017643
Lymphocyte(Diaphragm)	Frat1
Lymphocyte(Diaphragm)	D8Ertd738e
Lymphocyte(Diaphragm)	Nt5c
Lymphocyte(Diaphragm)	Polr1d
Lymphocyte(Diaphragm)	Fam105b
Lymphocyte(Diaphragm)	Actb
Lymphocyte(Diaphragm)	Tmem134
Lymphocyte(Diaphragm)	Rgs2
Lymphocyte(Diaphragm)	Fis1
Lymphocyte(Diaphragm)	2900053A13Rik
Lymphocyte(Diaphragm)	Tsc22d3
Lymphocyte(Diaphragm)	Rpl36al
Lymphocyte(Diaphragm)	Dgkd
Lymphocyte(Diaphragm)	Vps28
Lymphocyte(Diaphragm)	Rps17
Lymphocyte(Diaphragm)	Samhd1
Lymphocyte(Diaphragm)	Arpc5
Lymphocyte(Diaphragm)	Irf2bp2
Lymphocyte(Diaphragm)	Rpl10
Lymphocyte(Diaphragm)	Mndal
Lymphocyte(Diaphragm)	Pitpna
Lymphocyte(Diaphragm)	Zmynd8
Lymphocyte(Diaphragm)	Cib1
Lymphocyte(Diaphragm)	Supt4h1
Lymphocyte(Diaphragm)	Rpl24
Lymphocyte(Diaphragm)	Ablim1
Lymphocyte(Diaphragm)	Ndufa1
Lymphocyte(Diaphragm)	Arpp19
Lymphocyte(Diaphragm)	Cdk2ap2
Lymphocyte(Diaphragm)	Taf10
Lymphocyte(Diaphragm)	Mrpl34
Lymphocyte(Diaphragm)	Lsm4
Lymphocyte(Diaphragm)	Mkl1
Lymphocyte(Diaphragm)	Vrk3
Lymphocyte(Diaphragm)	Hspa14
Lymphocyte(Diaphragm)	Rpl28
Lymphocyte(Diaphragm)	Rps15a-ps6
Lymphocyte(Diaphragm)	Ccm2
Lymphocyte(Diaphragm)	Btf3
Lymphocyte(Diaphragm)	Rps4x
Lymphocyte(Diaphragm)	1810026B05Rik
Lymphocyte(Diaphragm)	Erlin1
Lymphocyte(Diaphragm)	Atp5e
Lymphocyte(Diaphragm)	Evi2a
Lymphocyte(Diaphragm)	Trim26
Lymphocyte(Diaphragm)	Samd9l
Lymphocyte(Diaphragm)	Pts
Lymphocyte(Diaphragm)	Elf1
Lymphocyte(Diaphragm)	Tpr
Lymphocyte(Diaphragm)	Nap1l1
Lymphocyte(Diaphragm)	Itsn2
Lymphocyte(Diaphragm)	Ctcf
Lymphocyte(Diaphragm)	Psenen
Lymphocyte(Diaphragm)	Pisd-ps3
Lymphocyte(Diaphragm)	Stat1
Lymphocyte(Diaphragm)	Cdc34
Lymphocyte(Diaphragm)	Adrbk1
Lymphocyte(Diaphragm)	Uchl3
Lymphocyte(Diaphragm)	5133401N09Rik
Lymphocyte(Diaphragm)	Nme1
Lymphocyte(Diaphragm)	Eif3f
Lymphocyte(Diaphragm)	Camk2d
Lymphocyte(Diaphragm)	Xrn2
Lymphocyte(Diaphragm)	Zdhhc18
Lymphocyte(Diaphragm)	Mat2b
Lymphocyte(Diaphragm)	Tpt1
Lymphocyte(Diaphragm)	Fcgr2b
Lymphocyte(Diaphragm)	Psmb1
Lymphocyte(Diaphragm)	Mrps16
Lymphocyte(Diaphragm)	Cog8
Lymphocyte(Diaphragm)	Gm3258
Lymphocyte(Diaphragm)	Tspan14
Lymphocyte(Diaphragm)	Polr2e
Lymphocyte(Diaphragm)	Ghitm
Lymphocyte(Diaphragm)	Rhog
Lymphocyte(Diaphragm)	Med11
Lymphocyte(Diaphragm)	Mkrn1
Lymphocyte(Diaphragm)	Pop5
Lymphocyte(Diaphragm)	Rab43
Lymphocyte(Diaphragm)	Dnajc7
Lymphocyte(Diaphragm)	Aurkaip1
Lymphocyte(Diaphragm)	Crbn
Lymphocyte(Diaphragm)	Eef1b2
Lymphocyte(Diaphragm)	Tmod3
Lymphocyte(Diaphragm)	Mrpl12
Lymphocyte(Diaphragm)	Mrpl18
Lymphocyte(Diaphragm)	Ppm1m
Lymphocyte(Diaphragm)	Tcf20
Lymphocyte(Diaphragm)	Mlxip
Lymphocyte(Diaphragm)	Mdh1
Lymphocyte(Diaphragm)	Rpl7
Lymphocyte(Diaphragm)	Sepw1
Lymphocyte(Diaphragm)	Snrpe
Lymphocyte(Diaphragm)	Taok3
Lymphocyte(Diaphragm)	1810009A15Rik
Lymphocyte(Diaphragm)	Ly6a
Lymphocyte(Diaphragm)	Naca
Lymphocyte(Diaphragm)	5033414D02Rik
Lymphocyte(Diaphragm)	Iqgap1
Lymphocyte(Diaphragm)	Pak2
Lymphocyte(Diaphragm)	Nsf
Lymphocyte(Diaphragm)	Lypla2
Lymphocyte(Diaphragm)	Ccdc12
Lymphocyte(Diaphragm)	Mll5
Lymphocyte(Diaphragm)	Zfp292
Lymphocyte(Diaphragm)	Atp6v1f
Lymphocyte(Diaphragm)	Egln2
Lymphocyte(Diaphragm)	Psme2
Lymphocyte(Diaphragm)	Gadd45gip1
Lymphocyte(Diaphragm)	Exosc5
Lymphocyte(Diaphragm)	Rfxank
Lymphocyte(Diaphragm)	Sh3kbp1
Lymphocyte(Diaphragm)	Aes
Lymphocyte(Diaphragm)	Lsm5
Lymphocyte(Diaphragm)	Gm9320
Lymphocyte(Diaphragm)	Plekhj1
Lymphocyte(Diaphragm)	Ddx39
Lymphocyte(Diaphragm)	Psmb10
Lymphocyte(Diaphragm)	Slc38a9
Lymphocyte(Diaphragm)	Mrps34
Lymphocyte(Diaphragm)	Llph
Lymphocyte(Diaphragm)	Rcc2
Lymphocyte(Diaphragm)	Psen2
Lymphocyte(Diaphragm)	Akap8
Lymphocyte(Diaphragm)	Zfp800
Lymphocyte(Diaphragm)	Fth1
Lymphocyte(Diaphragm)	Cerk
Lymphocyte(Diaphragm)	Asnsd1
Lymphocyte(Diaphragm)	Selplg
Lymphocyte(Diaphragm)	Mrpl19
Lymphocyte(Diaphragm)	Atg16l2
Lymphocyte(Diaphragm)	Gps2
Lymphocyte(Diaphragm)	Nsmce4a
Lymphocyte(Diaphragm)	Mrp63
Lymphocyte(Diaphragm)	Ndufa4
Lymphocyte(Diaphragm)	Arpc4
Lymphocyte(Diaphragm)	Mrpl43
Lymphocyte(Diaphragm)	Atp5d
Lymphocyte(Diaphragm)	D230037D09Rik
Lymphocyte(Diaphragm)	Pqbp1
Lymphocyte(Diaphragm)	Atp5h
Lymphocyte(Diaphragm)	Ddx41
Lymphocyte(Diaphragm)	Sumo2
Lymphocyte(Diaphragm)	Iqsec1
Lymphocyte(Diaphragm)	2810474O19Rik
Lymphocyte(Diaphragm)	Brp44l
Lymphocyte(Diaphragm)	Smc4
Lymphocyte(Diaphragm)	D17H6S53E
Lymphocyte(Diaphragm)	Rps2
Lymphocyte(Diaphragm)	Bcl2
Lymphocyte(Diaphragm)	Snrpf
Lymphocyte(Diaphragm)	Gcc2
Lymphocyte(Diaphragm)	Cox5a
Lymphocyte(Diaphragm)	Fryl
Lymphocyte(Diaphragm)	Nsa2
Lymphocyte(Diaphragm)	Cks2
Lymphocyte(Diaphragm)	Atp5g2
Lymphocyte(Diaphragm)	Atp6v0e
Lymphocyte(Diaphragm)	Mrps23
Lymphocyte(Diaphragm)	Rfc2
Lymphocyte(Diaphragm)	Arhgdia
Lymphocyte(Diaphragm)	Stk24
Lymphocyte(Diaphragm)	Ifngr2
Lymphocyte(Diaphragm)	Rps6
Lymphocyte(Diaphragm)	Psma7
Lymphocyte(Diaphragm)	Cirbp
Lymphocyte(Diaphragm)	Lamtor2
Lymphocyte(Diaphragm)	Lats2
Lymphocyte(Diaphragm)	Tkt
Lymphocyte(Diaphragm)	Chd2
Lymphocyte(Diaphragm)	Rpl7a
Lymphocyte(Diaphragm)	Ptma
Lymphocyte(Diaphragm)	Mta3
Lymphocyte(Diaphragm)	Cox8a
Lymphocyte(Diaphragm)	Cep110
Lymphocyte(Diaphragm)	Rbm34
Lymphocyte(Diaphragm)	Tmem179b
Lymphocyte(Diaphragm)	Tmem93
Lymphocyte(Diaphragm)	Irf5
Lymphocyte(Diaphragm)	Denr
Lymphocyte(Diaphragm)	Ciao1
Macrophage(Diaphragm)	Gp49a
Macrophage(Diaphragm)	Pf4
Macrophage(Diaphragm)	Gm11428
Macrophage(Diaphragm)	Ccl9
Macrophage(Diaphragm)	Lilrb4
Macrophage(Diaphragm)	Ccl24
Macrophage(Diaphragm)	Alox5
Macrophage(Diaphragm)	Mrc1
Macrophage(Diaphragm)	Cd163
Macrophage(Diaphragm)	Lrrc25
Macrophage(Diaphragm)	Lyz1
Macrophage(Diaphragm)	Ptafr
Macrophage(Diaphragm)	C5ar1
Macrophage(Diaphragm)	F13a1
Macrophage(Diaphragm)	Alox5ap
Macrophage(Diaphragm)	Ccr1
Macrophage(Diaphragm)	Fcna
Macrophage(Diaphragm)	Ms4a6d
Macrophage(Diaphragm)	Ccl6
Macrophage(Diaphragm)	Folr2
Macrophage(Diaphragm)	Pla2g7
Macrophage(Diaphragm)	C3ar1
Macrophage(Diaphragm)	Mgl2
Macrophage(Diaphragm)	Cfp
Macrophage(Diaphragm)	Lilrb3
Macrophage(Diaphragm)	Clec4d
Macrophage(Diaphragm)	Fcgr3
Macrophage(Diaphragm)	Emr1
Macrophage(Diaphragm)	Msr1
Macrophage(Diaphragm)	Pik3r5
Macrophage(Diaphragm)	Dok2
Macrophage(Diaphragm)	Ms4a7
Macrophage(Diaphragm)	Pilrb2
Macrophage(Diaphragm)	Tlr7
Macrophage(Diaphragm)	Lyve1
Macrophage(Diaphragm)	Clec4a1
Macrophage(Diaphragm)	Cbr2
Macrophage(Diaphragm)	Sfpi1
Macrophage(Diaphragm)	Il1rn
Macrophage(Diaphragm)	Dpep2
Macrophage(Diaphragm)	Cd14
Macrophage(Diaphragm)	Ltc4s
Macrophage(Diaphragm)	Plek
Macrophage(Diaphragm)	Fcer1g
Macrophage(Diaphragm)	Cd86
Macrophage(Diaphragm)	Fxyd2
Macrophage(Diaphragm)	Tbxas1
Macrophage(Diaphragm)	Timd4
Macrophage(Diaphragm)	Tnip3
Macrophage(Diaphragm)	Slc11a1
Macrophage(Diaphragm)	Rassf4
Macrophage(Diaphragm)	Itgam
Macrophage(Diaphragm)	Slfn2
Macrophage(Diaphragm)	Fcgr2b
Macrophage(Diaphragm)	Tyrobp
Macrophage(Diaphragm)	Clec4a2
Macrophage(Diaphragm)	Ptpro
Macrophage(Diaphragm)	Clec4a3
Macrophage(Diaphragm)	Bcl2a1b
Macrophage(Diaphragm)	Tlr2
Macrophage(Diaphragm)	Cybb
Macrophage(Diaphragm)	Cd68
Macrophage(Diaphragm)	Clec12a
Macrophage(Diaphragm)	Slc15a3
Macrophage(Diaphragm)	Cyth4
Macrophage(Diaphragm)	Tnfsf13
Macrophage(Diaphragm)	Igsf6
Macrophage(Diaphragm)	Cd300a
Macrophage(Diaphragm)	Clec10a
Macrophage(Diaphragm)	Ifitm6
Macrophage(Diaphragm)	Aif1
Macrophage(Diaphragm)	Pilrb1
Macrophage(Diaphragm)	Kcnk13
Macrophage(Diaphragm)	Ms4a6c
Macrophage(Diaphragm)	Cd83
Macrophage(Diaphragm)	Gpr77
Macrophage(Diaphragm)	Ctsc
Macrophage(Diaphragm)	Lcp2
Macrophage(Diaphragm)	Cd300ld
Macrophage(Diaphragm)	Itgb2
Macrophage(Diaphragm)	C1qa
Macrophage(Diaphragm)	Tnf
Macrophage(Diaphragm)	Adap2
Macrophage(Diaphragm)	Csf2ra
Macrophage(Diaphragm)	5430435G22Rik
Macrophage(Diaphragm)	Gas2l3
Macrophage(Diaphragm)	P2ry6
Macrophage(Diaphragm)	Fyb
Macrophage(Diaphragm)	Clec4b1
Macrophage(Diaphragm)	Bst1
Macrophage(Diaphragm)	Serpinb8
Macrophage(Diaphragm)	Clec7a
Macrophage(Diaphragm)	Pltp
Macrophage(Diaphragm)	Pld4
Macrophage(Diaphragm)	Mctp1
Macrophage(Diaphragm)	Bcl2a1d
Macrophage(Diaphragm)	Retnla
Macrophage(Diaphragm)	Tmem37
Macrophage(Diaphragm)	Ms4a6b
Macrophage(Diaphragm)	Dab2
Macrophage(Diaphragm)	Ly86
Macrophage(Diaphragm)	Ptplad2
Macrophage(Diaphragm)	Tm6sf1
Macrophage(Diaphragm)	Ccl3
Macrophage(Diaphragm)	Rbm47
Macrophage(Diaphragm)	Cxcl2
Macrophage(Diaphragm)	Myo1f
Macrophage(Diaphragm)	Hk3
Macrophage(Diaphragm)	Lyz2
Macrophage(Diaphragm)	Slamf7
Macrophage(Diaphragm)	Lgals3
Macrophage(Diaphragm)	S100a4
Macrophage(Diaphragm)	Gda
Macrophage(Diaphragm)	C1qc
Macrophage(Diaphragm)	Il10ra
Macrophage(Diaphragm)	Gmfg
Macrophage(Diaphragm)	Kctd12
Macrophage(Diaphragm)	Lrrc33
Macrophage(Diaphragm)	Stab1
Macrophage(Diaphragm)	Pstpip1
Macrophage(Diaphragm)	Fermt3
Macrophage(Diaphragm)	Cd48
Macrophage(Diaphragm)	Slamf9
Macrophage(Diaphragm)	Vav1
Macrophage(Diaphragm)	Arrb2
Macrophage(Diaphragm)	Pilra
Macrophage(Diaphragm)	Cd209a
Macrophage(Diaphragm)	Tnfrsf11a
Macrophage(Diaphragm)	Cysltr1
Macrophage(Diaphragm)	AF251705
Macrophage(Diaphragm)	Cd53
Macrophage(Diaphragm)	H2-DMb1
Macrophage(Diaphragm)	Ctss
Macrophage(Diaphragm)	Xlr
Macrophage(Diaphragm)	Fgr
Macrophage(Diaphragm)	Npl
Macrophage(Diaphragm)	C1qb
Macrophage(Diaphragm)	Cd84
Macrophage(Diaphragm)	Csf1r
Macrophage(Diaphragm)	Lcp1
Macrophage(Diaphragm)	Ccl4
Macrophage(Diaphragm)	Ccr2
Macrophage(Diaphragm)	Oas1a
Macrophage(Diaphragm)	Ptprc
Macrophage(Diaphragm)	Ninj1
Macrophage(Diaphragm)	Gpr126
Macrophage(Diaphragm)	Batf
Macrophage(Diaphragm)	Mob3b
Macrophage(Diaphragm)	Ncf2
Macrophage(Diaphragm)	Pepd
Macrophage(Diaphragm)	Ptpre
Macrophage(Diaphragm)	Rgs10
Macrophage(Diaphragm)	Mafb
Macrophage(Diaphragm)	Tmod1
Macrophage(Diaphragm)	Ncf1
Macrophage(Diaphragm)	Nfkbid
Macrophage(Diaphragm)	BC028528
Macrophage(Diaphragm)	H2-DMa
Macrophage(Diaphragm)	Laptm5
Macrophage(Diaphragm)	Gm6377
Macrophage(Diaphragm)	Marcksl1
Macrophage(Diaphragm)	Lfng
Macrophage(Diaphragm)	Arhgdib
Macrophage(Diaphragm)	Lyn
Macrophage(Diaphragm)	Trem2
Macrophage(Diaphragm)	Irf5
Macrophage(Diaphragm)	Rasgrp4
Macrophage(Diaphragm)	Rnasel
Macrophage(Diaphragm)	Rgs1
Macrophage(Diaphragm)	Cyp4f18
Macrophage(Diaphragm)	Ly96
Macrophage(Diaphragm)	Fxyd5
Macrophage(Diaphragm)	Etv3
Macrophage(Diaphragm)	Apobec1
Macrophage(Diaphragm)	Samsn1
Macrophage(Diaphragm)	Metrnl
Macrophage(Diaphragm)	Il1b
Macrophage(Diaphragm)	Pid1
Macrophage(Diaphragm)	Cln8
Macrophage(Diaphragm)	Srgn
Macrophage(Diaphragm)	Ftl1
Macrophage(Diaphragm)	Maf
Macrophage(Diaphragm)	Ednrb
Macrophage(Diaphragm)	Fes
Macrophage(Diaphragm)	Ppm1h
Macrophage(Diaphragm)	Rac3
Macrophage(Diaphragm)	Ptpn18
Macrophage(Diaphragm)	Man2b1
Macrophage(Diaphragm)	Lair1
Macrophage(Diaphragm)	Gpx1
Macrophage(Diaphragm)	Cd74
Macrophage(Diaphragm)	Ctsh
Macrophage(Diaphragm)	Crlf2
Macrophage(Diaphragm)	Cd33
Macrophage(Diaphragm)	Unc93b1
Macrophage(Diaphragm)	Selplg
Macrophage(Diaphragm)	Gatm
Macrophage(Diaphragm)	Prkcb
Macrophage(Diaphragm)	Cotl1
Macrophage(Diaphragm)	Rgl1
Macrophage(Diaphragm)	Gpr132
Macrophage(Diaphragm)	Cyba
Macrophage(Diaphragm)	Ccdc109b
Macrophage(Diaphragm)	Csf2rb
Macrophage(Diaphragm)	Ucp2
Macrophage(Diaphragm)	Gas7
Macrophage(Diaphragm)	Pik3ap1
Macrophage(Diaphragm)	Sema4a
Macrophage(Diaphragm)	Ifi27l2a
Macrophage(Diaphragm)	Hcls1
Macrophage(Diaphragm)	Plbd1
Macrophage(Diaphragm)	H2-Ab1
Macrophage(Diaphragm)	Neurl3
Macrophage(Diaphragm)	Ptprj
Macrophage(Diaphragm)	Cst3
Macrophage(Diaphragm)	Sh3bgrl3
Macrophage(Diaphragm)	Camk1d
Macrophage(Diaphragm)	Ehd1
Macrophage(Diaphragm)	Arhgap30
Macrophage(Diaphragm)	Stom
Macrophage(Diaphragm)	Cd40
Macrophage(Diaphragm)	Inpp5d
Macrophage(Diaphragm)	Pip5k1c
Macrophage(Diaphragm)	Hmox1
Macrophage(Diaphragm)	Crip1
Macrophage(Diaphragm)	Lgmn
Macrophage(Diaphragm)	Ifi30
Macrophage(Diaphragm)	Tgfbi
Macrophage(Diaphragm)	Tpd52
Macrophage(Diaphragm)	Gltp
Macrophage(Diaphragm)	Trf
Macrophage(Diaphragm)	Cd97
Macrophage(Diaphragm)	Fem1c
Macrophage(Diaphragm)	Glipr1
Macrophage(Diaphragm)	Adssl1
Macrophage(Diaphragm)	Hck
Macrophage(Diaphragm)	Mtss1
Macrophage(Diaphragm)	1110007C09Rik
Macrophage(Diaphragm)	Nfam1
Macrophage(Diaphragm)	Ebi3
Macrophage(Diaphragm)	Sh3bp2
Macrophage(Diaphragm)	Mamdc2
Macrophage(Diaphragm)	Abca1
Macrophage(Diaphragm)	Rab31
Macrophage(Diaphragm)	Cxcl16
Macrophage(Diaphragm)	Tmsb4x
Macrophage(Diaphragm)	Eps8
Macrophage(Diaphragm)	Mpeg1
Macrophage(Diaphragm)	Tmem106a
Macrophage(Diaphragm)	Uvrag
Macrophage(Diaphragm)	Myo5a
Macrophage(Diaphragm)	Apbb1ip
Macrophage(Diaphragm)	Atp2b1
Macrophage(Diaphragm)	Syk
Macrophage(Diaphragm)	Nrp2
Macrophage(Diaphragm)	H2-Eb1
Macrophage(Diaphragm)	AI607873
Macrophage(Diaphragm)	Mpp1
Macrophage(Diaphragm)	B4galt6
Macrophage(Diaphragm)	Tmem176b
Macrophage(Diaphragm)	Gpr65
Macrophage(Diaphragm)	Pou2f2
Macrophage(Diaphragm)	Fhl3
Macrophage(Diaphragm)	Fcrls
Macrophage(Diaphragm)	Plekho2
Macrophage(Diaphragm)	Hpgds
Macrophage(Diaphragm)	Casp1
Macrophage(Diaphragm)	Fam49b
Macrophage(Diaphragm)	Lpxn
Macrophage(Diaphragm)	Renbp
Macrophage(Diaphragm)	Sgk3
Macrophage(Diaphragm)	Efhd2
Macrophage(Diaphragm)	Prcp
Macrophage(Diaphragm)	Hpgd
Macrophage(Diaphragm)	Grn
Macrophage(Diaphragm)	Synj1
Macrophage(Diaphragm)	Rel
Macrophage(Diaphragm)	Plin2
Macrophage(Diaphragm)	Ecm1
Macrophage(Diaphragm)	Adam15
Macrophage(Diaphragm)	Snx5
Macrophage(Diaphragm)	Ctsa
Macrophage(Diaphragm)	Tnfaip8
Macrophage(Diaphragm)	Rilpl2
Macrophage(Diaphragm)	Tmem176a
Macrophage(Diaphragm)	Gm4902
Macrophage(Diaphragm)	Btk
Macrophage(Diaphragm)	Stxbp2
Macrophage(Diaphragm)	Pla2g15
Macrophage(Diaphragm)	Hexa
Macrophage(Diaphragm)	Cndp2
Macrophage(Diaphragm)	Fam129b
Macrophage(Diaphragm)	Lat2
Macrophage(Diaphragm)	Gns
Macrophage(Diaphragm)	AI662270
Macrophage(Diaphragm)	Cebpa
Macrophage(Diaphragm)	Il6ra
Macrophage(Diaphragm)	Tnfsf9
Macrophage(Diaphragm)	Kcnn4
Macrophage(Diaphragm)	Sult1a1
Macrophage(Diaphragm)	4632428N05Rik
Macrophage(Diaphragm)	Arhgef3
Macrophage(Diaphragm)	Orai1
Macrophage(Diaphragm)	Lsm10
Macrophage(Diaphragm)	Blvrb
Macrophage(Diaphragm)	Fth1
Macrophage(Diaphragm)	Arpc1b
Macrophage(Diaphragm)	Fnip2
Macrophage(Diaphragm)	Selenbp1
Macrophage(Diaphragm)	H2-Aa
Macrophage(Diaphragm)	H2-D1
Macrophage(Diaphragm)	Sgpl1
Macrophage(Diaphragm)	Ttc39b
Macrophage(Diaphragm)	Evi2a
Macrophage(Diaphragm)	Tgfb1
Macrophage(Diaphragm)	Pip4k2a
Macrophage(Diaphragm)	Itga4
Macrophage(Diaphragm)	Ahcyl2
Macrophage(Diaphragm)	Fli1
Macrophage(Diaphragm)	Ehd4
Macrophage(Diaphragm)	Dhrs3
Macrophage(Diaphragm)	Itga9
Macrophage(Diaphragm)	H2-T23
Macrophage(Diaphragm)	Acer3
Macrophage(Diaphragm)	Dleu2
Macrophage(Diaphragm)	Prune2
Macrophage(Diaphragm)	2310022A10Rik
Macrophage(Diaphragm)	Nadk
Macrophage(Diaphragm)	Coro1a
Macrophage(Diaphragm)	P2rx7
Macrophage(Diaphragm)	Ctla2b
Macrophage(Diaphragm)	Camk1
Macrophage(Diaphragm)	Cyth1
Macrophage(Diaphragm)	Cd44
Macrophage(Diaphragm)	Inpp4a
Macrophage(Diaphragm)	Rnpep
Macrophage(Diaphragm)	Picalm
Macrophage(Diaphragm)	6330409N04Rik
Macrophage(Diaphragm)	Vamp8
Macrophage(Diaphragm)	Slc24a6
Macrophage(Diaphragm)	Ap2a2
Macrophage(Diaphragm)	Itm2b
Macrophage(Diaphragm)	Cd52
Macrophage(Diaphragm)	Mitf
Macrophage(Diaphragm)	Sepp1
Macrophage(Diaphragm)	Gmip
Macrophage(Diaphragm)	Rab8b
Macrophage(Diaphragm)	C4b
Macrophage(Diaphragm)	H2-Q8
Macrophage(Diaphragm)	Emp3
Macrophage(Diaphragm)	Ctsb
Macrophage(Diaphragm)	Dock8
Macrophage(Diaphragm)	Hcst
Macrophage(Diaphragm)	Prkcd
Macrophage(Diaphragm)	Npc2
Macrophage(Diaphragm)	Abl2
Macrophage(Diaphragm)	Adora2b
Macrophage(Diaphragm)	Ostf1
Macrophage(Diaphragm)	Aph1b
Macrophage(Diaphragm)	St6gal1
Macrophage(Diaphragm)	Atox1
Macrophage(Diaphragm)	Samhd1
Macrophage(Diaphragm)	Ccrl2
Macrophage(Diaphragm)	Pdcd2l
Macrophage(Diaphragm)	Irak2
Macrophage(Diaphragm)	Tnip2
Macrophage(Diaphragm)	Gng2
Macrophage(Diaphragm)	Stxbp3a
Macrophage(Diaphragm)	Serinc3
Macrophage(Diaphragm)	Itfg3
Macrophage(Diaphragm)	Cyfip1
Macrophage(Diaphragm)	Apoe
Macrophage(Diaphragm)	Cd93
Macrophage(Diaphragm)	Atp6v0b
Macrophage(Diaphragm)	Cstb
Macrophage(Diaphragm)	Hfe
Macrophage(Diaphragm)	Wwp1
Macrophage(Diaphragm)	Capg
Macrophage(Diaphragm)	Tnfrsf1b
Macrophage(Diaphragm)	Smagp
Macrophage(Diaphragm)	Rab32
Macrophage(Diaphragm)	Bri3
Macrophage(Diaphragm)	Il10rb
Macrophage(Diaphragm)	Gpr137b-ps
Macrophage(Diaphragm)	Tank
Macrophage(Diaphragm)	5031439G07Rik
Macrophage(Diaphragm)	Flcn
Macrophage(Diaphragm)	Trex1
Macrophage(Diaphragm)	Dnajb14
Macrophage(Diaphragm)	Mknk1
Macrophage(Diaphragm)	Rin2
Macrophage(Diaphragm)	Rab11a
Macrophage(Diaphragm)	Ier3
Macrophage(Diaphragm)	Taok3
Macrophage(Diaphragm)	Pfn1
Macrophage(Diaphragm)	Siglech
Macrophage(Diaphragm)	Fcgrt
Macrophage(Diaphragm)	Actr3
Macrophage(Diaphragm)	AB124611
Macrophage(Diaphragm)	Ttc7
Macrophage(Diaphragm)	Ifitm2
Macrophage(Diaphragm)	Tnnc2
Macrophage(Diaphragm)	Sh3bp5
Macrophage(Diaphragm)	Gnpda1
Macrophage(Diaphragm)	Fam105a
Macrophage(Diaphragm)	Rac2
Macrophage(Diaphragm)	Fmnl1
Macrophage(Diaphragm)	Fnip1
Macrophage(Diaphragm)	Ap1b1
Macrophage(Diaphragm)	Ifngr2
Macrophage(Diaphragm)	Cdc42ep2
Macrophage(Diaphragm)	Srgap2
Macrophage(Diaphragm)	Hgsnat
Macrophage(Diaphragm)	Mapk14
Macrophage(Diaphragm)	St3gal1
Macrophage(Diaphragm)	Abcc1
Macrophage(Diaphragm)	Prr13
Macrophage(Diaphragm)	Arhgap15
Macrophage(Diaphragm)	Capzb
Macrophage(Diaphragm)	Arhgap18
Macrophage(Diaphragm)	Rragc
Macrophage(Diaphragm)	Klhl6
Macrophage(Diaphragm)	Serpina1b
Macrophage(Diaphragm)	Sgpp1
Macrophage(Diaphragm)	Casp4
Macrophage(Diaphragm)	Sdc3
Macrophage(Diaphragm)	Cflar
Macrophage(Diaphragm)	Abhd12
Macrophage(Diaphragm)	Trim25
Macrophage(Diaphragm)	Rhog
Macrophage(Diaphragm)	Sgms1
Macrophage(Diaphragm)	Ifnar1
Macrophage(Diaphragm)	Necap2
Macrophage(Diaphragm)	Alcam
Macrophage(Diaphragm)	St6galnac4
Macrophage(Diaphragm)	Zeb2
Macrophage(Diaphragm)	Frmd4b
Macrophage(Diaphragm)	Ssfa2
Macrophage(Diaphragm)	Jdp2
Macrophage(Diaphragm)	Tagap
Macrophage(Diaphragm)	Snx3
Macrophage(Diaphragm)	Calm1
Macrophage(Diaphragm)	Clic1
Macrophage(Diaphragm)	Tcn2
Macrophage(Diaphragm)	Lifr
Macrophage(Diaphragm)	Etv1
Macrophage(Diaphragm)	Klf6
Macrophage(Diaphragm)	Dnase1l1
Macrophage(Diaphragm)	Dgkz
Macrophage(Diaphragm)	Dusp23
Macrophage(Diaphragm)	B2m
Macrophage(Diaphragm)	Rps6ka1
Macrophage(Diaphragm)	Dok3
Macrophage(Diaphragm)	B230312A22Rik
Macrophage(Diaphragm)	Ehbp1l1
Macrophage(Diaphragm)	Mef2a
Macrophage(Diaphragm)	Zfp710
Macrophage(Diaphragm)	Eif4ebp1
Macrophage(Diaphragm)	Daglb
Macrophage(Diaphragm)	Asah1
Macrophage(Diaphragm)	Blvra
Macrophage(Diaphragm)	Mapkapk2
Macrophage(Diaphragm)	Mkrn1
Macrophage(Diaphragm)	Atp6v1e1
